Brand,Device,Parameter Type,Parameter Name,Value/MSB,LSB,Min,Max,Description
Modal Electronics,002R,CC,Mod Wheel Wave 2: Off,81,,0,0,
Modal Electronics,002R,CC,Mod Wheel Wave 2: On,81,,127,127,
Modal Electronics,002R,CC,Mod Wheel Slope: Off,82,,0,0,
Modal Electronics,002R,CC,Mod Wheel Slope: On,82,,127,127,
Modal Electronics,002R,CC,Mod Wheel Cutoff: Off,83,,0,0,
Modal Electronics,002R,CC,Mod Wheel Cutoff: On,83,,127,127,
Modal Electronics,002R,CC,Mod Wheel Drive: Off,84,,0,0,
Modal Electronics,002R,CC,Mod Wheel Drive: On,84,,127,127,
Modal Electronics,002R,CC,Mod Wheel VCA: Off,85,,0,0,
Modal Electronics,002R,CC,Mod Wheel VCA: On,85,,127,127,
Modal Electronics,002R,CC,AFTT Osc1: Off,86,,0,0,
Modal Electronics,002R,CC,AFTT Osc1: On,86,,127,127,
Modal Electronics,002R,CC,AFTT Osc2:Off,87,,0,0,
Modal Electronics,002R,CC,AFTT Osc2: On,87,,127,127,
Modal Electronics,002R,CC,AFTT Wave 1: Off,88,,0,0,
Modal Electronics,002R,CC,AFTT Wave 1: On,88,,127,127,
Modal Electronics,002R,CC,AFTT Wave 2: Off,89,,0,0,
Modal Electronics,002R,CC,AFTT Wave 2: On,89,,127,127,
Modal Electronics,002R,CC,AFTT Slope: Off,90,,0,0,
Modal Electronics,002R,CC,AFTT Slope: On,90,,127,127,
Modal Electronics,002R,CC,AFTT Cutoff: Off,91,,0,0,
Modal Electronics,002R,CC,AFTT Cutoff: On,91,,127,127,
Modal Electronics,002R,CC,AFTT Drive: Off,92,,0,0,
Modal Electronics,002R,CC,AFTT Drive: On,92,,127,127,
Modal Electronics,002R,CC,AFTT VCA: Off,93,,0,0,
Modal Electronics,002R,CC,AFTT VCA: On,93,,127,127,
Modal Electronics,002R,CC,VCF Slope,94,,0,127,
Modal Electronics,002R,CC,ARP Mode,95,,0,11,
Modal Electronics,002R,CC,ARP Note Length,96,,0,96,
Modal Electronics,002R,CC,KEYB Mode,100,,0,3,
Modal Electronics,002R,CC,KEYB Size,101,,0,12,
Modal Electronics,002R,CC,ANIM status,102,,0,1,
Modal Electronics,002R,CC,OSC2 Wave,103,,0,55,
Modal Electronics,002R,CC,LFO1 Wave,104,,0,3,
Modal Electronics,002R,CC,VELO Slope: Off,105,,0,0,
Modal Electronics,002R,CC,VELO Slope: On,105,,127,127,
Modal Electronics,002R,CC,KEYB Transpose,106,,24,84,
Modal Electronics,002R,CC,LFO2 Delay,107,,0,127,
Modal Electronics,002R,CC,VCA EG Shape: Linear,108,,0,0,
Modal Electronics,002R,CC,VCA EG Shape: Exponential,108,,127,127,
Modal Electronics,002R,CC,VCF EG Shape: Linear,109,,0,0,
Modal Electronics,002R,CC,VCF EG Shape: Exponential,109,,127,127,
Modal Electronics,002R,CC,JOY Y+ Depth,110,,3,123,
Modal Electronics,002R,CC,JOY X- Depth,111,,3,123,
Modal Electronics,002R,CC,VCF LFO2,112,,0,127,
Modal Electronics,002R,CC,KEYB Spread,113,,0,63,
Modal Electronics,002R,CC,KEYB Octave,114,,0,4,
Modal Electronics,002R,CC,JOY Y- Depth,117,,3,123,
Modal Electronics,ARGON 8X,CC,Bank Change,0,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Wheel,1,,0,127,
Modal Electronics,ARGON 8X,CC,WavMod 1,3,,0,127,
Modal Electronics,ARGON 8X,CC,Glide,5,,0,127,
Modal Electronics,ARGON 8X,CC,Main Volume,7,,0,127,
Modal Electronics,ARGON 8X,CC,Voice Mode,9,,0,127,
Modal Electronics,ARGON 8X,CC,Expression Pedal,11,,0,127,
Modal Electronics,ARGON 8X,CC,Distortion,12,,0,127,
Modal Electronics,ARGON 8X,CC,WavMod 2,13,,0,127,
Modal Electronics,ARGON 8X,CC,Osc1 Tune,14,,0,127,
Modal Electronics,ARGON 8X,CC,Osc1 Fine,15,,0,127,
Modal Electronics,ARGON 8X,CC,Osc1 Shape,16,,0,127,
Modal Electronics,ARGON 8X,CC,Osc2 Shape,17,,0,127,
Modal Electronics,ARGON 8X,CC,Osc Mix,18,,0,127,
Modal Electronics,ARGON 8X,CC,OscMod,19,,0,127,
Modal Electronics,ARGON 8X,CC,Spread,20,,0,127,
Modal Electronics,ARGON 8X,CC,OscMod Mode,21,,0,127,
Modal Electronics,ARGON 8X,CC,FEG Attack,22,,0,127,
Modal Electronics,ARGON 8X,CC,FEG Decay,23,,0,127,
Modal Electronics,ARGON 8X,CC,FEG Sustain,24,,0,127,
Modal Electronics,ARGON 8X,CC,FEG Release,25,,0,127,
Modal Electronics,ARGON 8X,CC,AEG Attack,26,,0,127,
Modal Electronics,ARGON 8X,CC,AEG Decay,27,,0,127,
Modal Electronics,ARGON 8X,CC,AEG Sustain,28,,0,127,
Modal Electronics,ARGON 8X,CC,AEG Release,29,,0,127,
Modal Electronics,ARGON 8X,CC,Osc2 Tune,30,,0,127,
Modal Electronics,ARGON 8X,CC,Osc2 Fine,31,,0,127,
Modal Electronics,ARGON 8X,CC,FEG Amount,32,,0,127,
Modal Electronics,ARGON 8X,CC,Morph,33,,0,127,
Modal Electronics,ARGON 8X,CC,Cutoff,34,,0,127,
Modal Electronics,ARGON 8X,CC,Resonance,35,,0,127,
Modal Electronics,ARGON 8X,CC,LFO1 Rate,36,,0,127,
Modal Electronics,ARGON 8X,CC,LFO1 Depth,37,,0,127,
Modal Electronics,ARGON 8X,CC,LFO1 Shape,39,,0,127,
Modal Electronics,ARGON 8X,CC,Octave,40,,0,127,
Modal Electronics,ARGON 8X,CC,Delay Mode,41,,0,127,
Modal Electronics,ARGON 8X,CC,Filter Type,42,,0,127,
Modal Electronics,ARGON 8X,CC,MEG Attack,43,,0,127,
Modal Electronics,ARGON 8X,CC,MEG Decay,44,,0,127,
Modal Electronics,ARGON 8X,CC,MEG Sustain,45,,0,127,
Modal Electronics,ARGON 8X,CC,MEG Release,46,,0,127,
Modal Electronics,ARGON 8X,CC,LFO2 Rate,47,,0,127,
Modal Electronics,ARGON 8X,CC,LFO2 Depth,48,,0,127,
Modal Electronics,ARGON 8X,CC,MEG Depth,49,,0,127,
Modal Electronics,ARGON 8X,CC,LFO2 Shape,50,,0,127,
Modal Electronics,ARGON 8X,CC,AEG Depth,51,,0,127,
Modal Electronics,ARGON 8X,CC,LFO1 MIDI Sync: Off,52,,0,0,
Modal Electronics,ARGON 8X,CC,LFO1 MIDI Sync: On,52,,127,127,
Modal Electronics,ARGON 8X,CC,Arp Gate,53,,0,127,
Modal Electronics,ARGON 8X,CC,LFO2 MIDI Sync: Off,54,,0,0,
Modal Electronics,ARGON 8X,CC,LFO2 MIDI Sync: On,54,,127,127,
Modal Electronics,ARGON 8X,CC,Delay MIDI Sync: Off,55,,0,0,
Modal Electronics,ARGON 8X,CC,Delay MIDI Sync: On,55,,127,127,
Modal Electronics,ARGON 8X,CC,LFO1 Mode,56,,0,127,
Modal Electronics,ARGON 8X,CC,LFO2 Mode,57,,0,127,
Modal Electronics,ARGON 8X,CC,Arp Status: Off,58,,0,0,
Modal Electronics,ARGON 8X,CC,Arp Status: On,58,,127,127,
Modal Electronics,ARGON 8X,CC,Arp Octave,59,,0,127,
Modal Electronics,ARGON 8X,CC,Arp Direction,60,,0,127,
Modal Electronics,ARGON 8X,CC,Arp Division,61,,0,127,
Modal Electronics,ARGON 8X,CC,Osc1 Bank,62,,0,127,
Modal Electronics,ARGON 8X,CC,Osc2 Bank,63,,0,127,
Modal Electronics,ARGON 8X,CC,Sustain Pedal: Off,64,,0,0,
Modal Electronics,ARGON 8X,CC,Sustain Pedal: On,64,,127,127,
Modal Electronics,ARGON 8X,CC,Seq Length,67,,0,127,
Modal Electronics,ARGON 8X,CC,Seq Mute,68,,0,127,
Modal Electronics,ARGON 8X,CC,Seq Clear,69,,0,127,
Modal Electronics,ARGON 8X,CC,Seq Hold,70,,0,127,
Modal Electronics,ARGON 8X,CC,Seq Loop,71,,0,127,
Modal Electronics,ARGON 8X,CC,Seq Record,72,,0,127,
Modal Electronics,ARGON 8X,CC,FX Amount,73,,0,127,
Modal Electronics,ARGON 8X,CC,Transpose,75,,0,127,
Modal Electronics,ARGON 8X,CC,Swing,78,,0,127,
Modal Electronics,ARGON 8X,CC,Seq Quantise,79,,0,127,
Modal Electronics,ARGON 8X,CC,AEG Type,80,,0,127,
Modal Electronics,ARGON 8X,CC,FEG Type,81,,0,127,
Modal Electronics,ARGON 8X,CC,MEG Type,82,,0,127,
Modal Electronics,ARGON 8X,CC,Audio In,83,,0,127,
Modal Electronics,ARGON 8X,CC,All EG Attack,84,,0,127,
Modal Electronics,ARGON 8X,CC,All EG Decay,85,,0,127,
Modal Electronics,ARGON 8X,CC,All EG Sustain,86,,0,127,
Modal Electronics,ARGON 8X,CC,All EG Release,87,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 1 Depth,88,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 2 Depth,89,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 3 Depth,90,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 4 Depth,91,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 5 Depth,92,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 6 Depth,93,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 7 Depth,94,,0,127,
Modal Electronics,ARGON 8X,CC,ModSlot 8 Depth,95,,0,127,
Modal Electronics,ARGON 8X,CC,Chord Mode: Off,96,,0,0,
Modal Electronics,ARGON 8X,CC,Chord Mode: On,96,,127,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 1 Source,100,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 2 Source,101,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 3 Source,102,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 4 Source,103,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 5 Source,104,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 6 Source,105,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 7 Source,106,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 8 Source,107,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 1 Dest,108,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 2 Dest,109,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 3 Dest,110,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 4 Dest,111,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 5 Dest,112,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 6 Dest,113,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 7 Dest,114,,0,127,
Modal Electronics,ARGON 8X,CC,Mod Slot 8 Dest,115,,0,127,
Modal Electronics,ARGON 8X,CC,Joystick X+,116,,0,127,
Modal Electronics,ARGON 8X,CC,Joystick X-,117,,0,127,
Modal Electronics,ARGON 8X,CC,Joystick Y-,118,,0,127,
Modal Electronics,ARGON 8X,CC,Patch Gain,119,,0,127,
Modal Electronics,ARGON 8X,CC,All Sound Off,120,,127,127,
Modal Electronics,ARGON 8X,CC,Randomise Patch,121,,127,127,
Modal Electronics,ARGON 8X,CC,All Notes Off,123,,127,127,
Modal Electronics,ARGON 8X,CC,Omni Off,124,,127,127,
Modal Electronics,ARGON 8X,CC,Omni On,125,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Seq Load,0,,0,63,
Modal Electronics,SKULPTsynthesiser,CC,Mod Wheel,1,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Glide,5,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Headphone Volume,7,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Voice Mode,9,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Expression Pedal,11,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Distortion,12,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Delay,13,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Delay Time,14,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Delay Feedback,15,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Osc1 Wave,16,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Osc2 Wave,17,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Osc Mix,18,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,FM Amount,19,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Spread,20,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Chord Mode: Off,21,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,Chord Mode: On,21,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,FEG Attack,22,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,FEG Decay,23,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,FEG Sustain,24,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,FEG Release,25,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,AEG Attack,26,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,AEG Decay,27,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,AEG Sustain,28,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,AEG Release,29,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Osc2 Coarse Detune,30,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Osc2 Fine Detune,31,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,FEG Amount,32,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Morph,33,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Cutoff,34,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Resonance,35,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 Rate,36,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 Depth,37,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 Shape,39,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Octave,40,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,MEG Attack,43,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,MEG Decay,44,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,MEG Sustain,45,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,MEG Release,46,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 Rate,47,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 Depth,48,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,MEG Amount,49,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 Shape,50,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,AEG Amount,51,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 MIDI Sync: Off,52,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 MIDI Sync: On,52,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Ring Mod: Off,53,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,Ring Mod: On,53,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 MIDI Sync: Off,54,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 MIDI Sync: On,54,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Delay MIDI Sync: Off,55,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,Delay MIDI Sync: On,55,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 Mode: Retrigger,56,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 Mode: Free,56,,64,64,
Modal Electronics,SKULPTsynthesiser,CC,LFO1 Mode: Single,56,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 Mode: Retrigger,57,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 Mode: Free,57,,64,64,
Modal Electronics,SKULPTsynthesiser,CC,LFO2 Mode: Single,57,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Arp Status: Off,58,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,Arp Status: On,58,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Arp Octave,59,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Arp Direction,60,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Arp Division,61,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Velo Depth,62,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Note Depth,63,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Sustain Pedal: Off,64,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,Sustain Pedal: On,64,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Aftertouch Depth,65,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Ext Depth,66,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Sequence Length,67,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Sequence Hold: Off,70,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,Sequence Hold: On,70,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Sequence Loop: Start Point,71,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Sequence Loop: End Point,71,,0,0,
Modal Electronics,SKULPTsynthesiser,CC,Transpose,75,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Swing,78,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Anim 1 CC,80,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Anim 2 CC,81,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Anim 3 CC,82,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Anim 4 CC,83,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,All Envelope Attack,84,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,All Envelope Decay,85,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,All Envelope Sustain,86,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,All Envelope Release,87,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 1 Depth,88,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 2 Depth,89,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 3 Depth,90,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 4 Depth,91,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 5 Depth,92,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 6 Depth,93,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 7 Depth,94,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 8 Depth,95,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,ModW Depth,96,,0,127,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 1 Source,101,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 2 Source,102,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 3 Source,103,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 4 Source,104,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 5 Source,105,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 6 Source,106,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 7 Source,107,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 8 Source,108,,0,7,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 1 Dest,101,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 2 Dest,102,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 3 Dest,103,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 4 Dest,104,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 5 Dest,105,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 6 Dest,106,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 7 Dest,107,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,Mod Slot 8 Dest,108,,0,36,
Modal Electronics,SKULPTsynthesiser,CC,All Sound Off,120,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Reset All Controllers,121,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,All Notes Off,123,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Omni Off,124,,127,127,
Modal Electronics,SKULPTsynthesiser,CC,Omni On,125,,127,127,
Modal Electronics,ARGON 8,CC,Bank Change,0,,0,127,
Modal Electronics,ARGON 8,CC,Mod Wheel,1,,0,127,
Modal Electronics,ARGON 8,CC,WavMod 1,3,,0,127,
Modal Electronics,ARGON 8,CC,Glide,5,,0,127,
Modal Electronics,ARGON 8,CC,Main Volume,7,,0,127,
Modal Electronics,ARGON 8,CC,Voice Mode,9,,0,127,
Modal Electronics,ARGON 8,CC,Expression Pedal,11,,0,127,
Modal Electronics,ARGON 8,CC,Distortion,12,,0,127,
Modal Electronics,ARGON 8,CC,WavMod 2,13,,0,127,
Modal Electronics,ARGON 8,CC,Osc1 Tune,14,,0,127,
Modal Electronics,ARGON 8,CC,Osc1 Fine,15,,0,127,
Modal Electronics,ARGON 8,CC,Osc1 Shape,16,,0,127,
Modal Electronics,ARGON 8,CC,Osc2 Shape,17,,0,127,
Modal Electronics,ARGON 8,CC,Osc Mix,18,,0,127,
Modal Electronics,ARGON 8,CC,OscMod,19,,0,127,
Modal Electronics,ARGON 8,CC,Spread,20,,0,127,
Modal Electronics,ARGON 8,CC,OscMod Mode,21,,0,127,
Modal Electronics,ARGON 8,CC,FEG Attack,22,,0,127,
Modal Electronics,ARGON 8,CC,FEG Decay,23,,0,127,
Modal Electronics,ARGON 8,CC,FEG Sustain,24,,0,127,
Modal Electronics,ARGON 8,CC,FEG Release,25,,0,127,
Modal Electronics,ARGON 8,CC,AEG Attack,26,,0,127,
Modal Electronics,ARGON 8,CC,AEG Decay,27,,0,127,
Modal Electronics,ARGON 8,CC,AEG Sustain,28,,0,127,
Modal Electronics,ARGON 8,CC,AEG Release,29,,0,127,
Modal Electronics,ARGON 8,CC,Osc2 Tune,30,,0,127,
Modal Electronics,ARGON 8,CC,Osc2 Fine,31,,0,127,
Modal Electronics,ARGON 8,CC,FEG Amount,32,,0,127,
Modal Electronics,ARGON 8,CC,Morph,33,,0,127,
Modal Electronics,ARGON 8,CC,Cutoff,34,,0,127,
Modal Electronics,ARGON 8,CC,Resonance,35,,0,127,
Modal Electronics,ARGON 8,CC,LFO1 Rate,36,,0,127,
Modal Electronics,ARGON 8,CC,LFO1 Depth,37,,0,127,
Modal Electronics,ARGON 8,CC,LFO1 Shape,39,,0,127,
Modal Electronics,ARGON 8,CC,Octave,40,,0,127,
Modal Electronics,ARGON 8,CC,Delay Mode,41,,0,127,
Modal Electronics,ARGON 8,CC,Filter Type,42,,0,127,
Modal Electronics,ARGON 8,CC,MEG Attack,43,,0,127,
Modal Electronics,ARGON 8,CC,MEG Decay,44,,0,127,
Modal Electronics,ARGON 8,CC,MEG Sustain,45,,0,127,
Modal Electronics,ARGON 8,CC,MEG Release,46,,0,127,
Modal Electronics,ARGON 8,CC,LFO2 Rate,47,,0,127,
Modal Electronics,ARGON 8,CC,LFO2 Depth,48,,0,127,
Modal Electronics,ARGON 8,CC,MEG Depth,49,,0,127,
Modal Electronics,ARGON 8,CC,LFO2 Shape,50,,0,127,
Modal Electronics,ARGON 8,CC,AEG Depth,51,,0,127,
Modal Electronics,ARGON 8,CC,LFO1 MIDI Sync: Off,52,,0,0,
Modal Electronics,ARGON 8,CC,LFO1 MIDI Sync: On,52,,127,127,
Modal Electronics,ARGON 8,CC,Arp Gate,53,,0,127,
Modal Electronics,ARGON 8,CC,LFO2 MIDI Sync: Off,54,,0,0,
Modal Electronics,ARGON 8,CC,LFO2 MIDI Sync: On,54,,127,127,
Modal Electronics,ARGON 8,CC,Delay MIDI Sync: Off,55,,0,0,
Modal Electronics,ARGON 8,CC,Delay MIDI Sync: On,55,,127,127,
Modal Electronics,ARGON 8,CC,LFO1 Mode,56,,0,127,
Modal Electronics,ARGON 8,CC,LFO2 Mode,57,,0,127,
Modal Electronics,ARGON 8,CC,Arp Status: Off,58,,0,0,
Modal Electronics,ARGON 8,CC,Arp Status: On,58,,127,127,
Modal Electronics,ARGON 8,CC,Arp Octave,59,,0,127,
Modal Electronics,ARGON 8,CC,Arp Direction,60,,0,127,
Modal Electronics,ARGON 8,CC,Arp Division,61,,0,127,
Modal Electronics,ARGON 8,CC,Osc1 Bank,62,,0,127,
Modal Electronics,ARGON 8,CC,Osc2 Bank,63,,0,127,
Modal Electronics,ARGON 8,CC,Sustain Pedal: Off,64,,0,0,
Modal Electronics,ARGON 8,CC,Sustain Pedal: On,64,,127,127,
Modal Electronics,ARGON 8,CC,Seq Length,67,,0,127,
Modal Electronics,ARGON 8,CC,Seq Mute,68,,0,127,
Modal Electronics,ARGON 8,CC,Seq Clear,69,,0,127,
Modal Electronics,ARGON 8,CC,Seq Hold,70,,0,127,
Modal Electronics,ARGON 8,CC,Seq Loop,71,,0,127,
Modal Electronics,ARGON 8,CC,Seq Record,72,,0,127,
Modal Electronics,ARGON 8,CC,FX Amount,73,,0,127,
Modal Electronics,ARGON 8,CC,Transpose,75,,0,127,
Modal Electronics,ARGON 8,CC,Swing,78,,0,127,
Modal Electronics,ARGON 8,CC,Seq Quantise,79,,0,127,
Modal Electronics,ARGON 8,CC,AEG Type,80,,0,127,
Modal Electronics,ARGON 8,CC,FEG Type,81,,0,127,
Modal Electronics,ARGON 8,CC,MEG Type,82,,0,127,
Modal Electronics,ARGON 8,CC,Audio In,83,,0,127,
Modal Electronics,ARGON 8,CC,All EG Attack,84,,0,127,
Modal Electronics,ARGON 8,CC,All EG Decay,85,,0,127,
Modal Electronics,ARGON 8,CC,All EG Sustain,86,,0,127,
Modal Electronics,ARGON 8,CC,All EG Release,87,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 1 Depth,88,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 2 Depth,89,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 3 Depth,90,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 4 Depth,91,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 5 Depth,92,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 6 Depth,93,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 7 Depth,94,,0,127,
Modal Electronics,ARGON 8,CC,ModSlot 8 Depth,95,,0,127,
Modal Electronics,ARGON 8,CC,Chord Mode: Off,96,,0,0,
Modal Electronics,ARGON 8,CC,Chord Mode: On,96,,127,127,
Modal Electronics,ARGON 8,CC,Mod Slot 1 Source,100,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 2 Source,101,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 3 Source,102,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 4 Source,103,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 5 Source,104,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 6 Source,105,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 7 Source,106,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 8 Source,107,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 1 Dest,108,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 2 Dest,109,,0,127,
Modal Electronics,ARGON 8,CC,Mod Slot 3 Dest,110,,0,127,
